player_name,season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk
Anthony Mason,2001,PF,34,17.4,0.555,0,0.497,6.2,21.9,14.2,1.4,0.6,13.3,20,6,5.6,0.171,0.8,1.1,1.9,3.2,3352,53
Anthony Miller,2001,PF,29,0.8863636364,0.3863636364,0,0,0,20.4,0,0,0,25.73181818,12.18181818,0,0,-0.08177272727,-7.518181818,-2.363636364,-9.909090909,0,11,39
Anthony Peeler,2001,SG,31,12.6,0.513,0.35,0.119,2.3,8,13.9,2.2,0.6,12,18.6,1.6,1.5,0.071,-0.4,-0.3,-0.6,0.7,2263,15
Antoine Walker,2001,PF,24,18.9,0.505,0.351,0.202,5,20.4,26.8,2.1,1.1,13.8,29.1,2.7,3.8,0.093,3.5,-0.5,3,4.3,3396,6
Antonio Daniels,2001,PG,25,15.5,0.567,0.311,0.265,1.5,7.2,24.9,1.6,0.5,14.2,17.5,4.1,2.4,0.153,1.3,0.4,1.7,1.9,2466,4
Antonio Davis,2001,C,32,16.5,0.508,0.001,0.488,11,21.7,6.2,0.4,3.9,11.4,19.5,4.2,3.1,0.127,-0.3,-0.8,-1.1,0.6,3214,45
Antonio Harvey,2001,PF,30,17,0.506,0,0.214,8.6,14.4,9.6,0.7,6.2,8.9,21.7,0.1,0.1,0.135,-1.2,0,-1.2,0,86,61
Antonio McDyess,2001,PF,26,22,0.538,0,0.373,10.1,26.1,10.8,0.9,2.7,10.7,26.5,5.2,2.6,0.146,2.5,-0.8,1.7,2.4,2555,2
Art Long,2001,PF,28,-3.6,0,0,0.5,11.1,31.5,6.4,0,10,29.1,15.2,-0.1,0.1,-0.214,-14.6,1.7,-12.8,-0.1,20,61
Arvydas Sabonis,2001,C,36,18.4,0.527,0.029,0.302,4.9,24.9,12.3,1.7,3.5,12.7,24,1.5,2.3,0.138,-0.2,1.4,1.2,1.1,1403,61
Austin Croshere,2001,PF,25,14.3,0.512,0.295,0.33,7.7,15.5,8.8,1,1.9,14.5,23.4,1.2,2,0.082,-0.1,-1,-1.2,0.4,2003,12
Avery Johnson,2001,PG,35,11.5,0.475,0.02,0.2,1.9,5.3,29.5,1.4,0.2,15.5,14.1,1.3,1.3,0.098,-1.3,0.1,-1.2,0.3,1571,61
Baron Davis,2001,PG,21,16.6,0.512,0.286,0.352,4.6,9.9,32.5,2.9,0.8,17,19.2,4.2,4.7,0.134,1,1.4,2.4,3.6,3589,3
Ben Wallace,2001,C,26,14.8,0.47,0.009,0.542,11.5,29.6,6.8,2,4.8,17.7,10.4,1,6,0.121,-0.6,2.5,1.9,2.7,2760,61
Bill Curley,2001,PF,28,10.503125,0.5735234375,0.0418671875,0.4019296875,10.696875,9.59375,2.590625,1.86640625,3.3125,22.3484375,15.82421875,0.08828125,0.09609375,0.038078125,-5.0109375,-0.2,-5.2109375,-0.15,192,22
Billy Owens,2001,PF,31,10.5,0.4,0.087,0.174,11.1,16.7,11.1,2,1.1,13.6,15.7,-0.3,1.1,0.048,-2.6,0.7,-1.9,0,793,3
Bimbo Coles,2001,PG,32,9.3,0.44,0.067,0.234,1.3,5.6,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0,-3.3,-1.5,-4.8,-0.6,804,40
Bo Outlaw,2001,PF,29,15.7,0.623,0.005,0.611,9,18.3,13.3,2.1,4,23.2,10.6,3.9,4,0.15,0.4,2.6,3.1,3.2,2668,61
Bob Sura,2001,SG,27,11.2,0.487,0.332,0.365,3.1,11.9,23.1,1.6,0.3,21,19.1,-0.3,0.4,0.003,-2,-1.3,-3.3,-0.6,1684,17
Bobby Jackson,2001,PG,27,13.1,0.501,0.198,0.167,5,11,15.3,2.7,0.3,15.4,17.9,0.9,2.3,0.091,-1.2,1.3,0.1,0.9,1830,23
Bonzi Wells,2001,SF,24,18.8,0.571,0.069,0.331,7.4,14.3,18.4,2.5,0.7,16.9,23.3,3.4,2.6,0.143,1.5,0.7,2.3,2.1,1995,11
Brad Miller,2001,C,24,16.4,0.52,0.013,0.585,11.5,23.7,13.1,1.2,2,13.1,18.1,2.3,1.1,0.114,-0.2,-1,-1.2,0.3,1434,61
Brent Barry,2001,SG,29,16.6,0.66,0.571,0.257,2.1,11.4,19.4,2.4,0.6,16.2,13.5,4.6,1.2,0.157,2.3,0.9,3.3,2.4,1778,15
Brent Price,2001,PG,32,9.4,0.462,0.364,0.636,3.8,11.4,26.6,3.5,0,22.1,27.5,0,0,-0.003,-5.8,0.3,-5.5,0,30,32
Brevin Knight,2001,PG,25,12.49574468,0.414606383,0.02660638298,0.1808723404,1.780851064,11.17553191,33.69680851,3.593617021,0.2191489362,18.58191489,15.09468085,0.04361702128,1.55212766,0.05412765957,-3.032978723,1.6,-1.432978723,0.2404255319,1457,16
Brian Cardinal,2001,PF,23,4.7,0.398,0.161,0.581,6.7,13,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,-0.009,-7.7,1.4,-6.3,-0.1,126,44
Brian Grant,2001,C,28,17.5,0.536,0.001,0.35,9.3,21.5,7.2,1.2,2,12.7,23.4,3.7,5,0.151,-0.3,0.3,0,1.4,2855,8
Brian Shaw,2001,SG,34,10.9,0.479,0.328,0.156,3,15.6,20.4,1.4,1,18.1,13.1,1.2,1.4,0.067,-1.1,0.2,-0.9,0.5,2123,24
Brian Skinner,2001,PF,24,10.4,0.428,0,0.366,11.1,21.5,5,1.3,1.3,14.6,17.3,-0.3,0.6,0.028,-3.3,-1,-4.2,-0.3,584,22
Bruce Bowen,2001,SF,29,8.1,0.478,0.528,0.277,2,8.8,8.2,1.7,1.5,10.2,13.1,0.5,3.7,0.075,-2.6,1.5,-1.1,0.6,2743,61
Bruno Sundov,2001,C,20,11,0.498,0.098,0.122,3.9,17.4,3.1,0.9,2.4,6.5,18,0.1,0.1,0.079,-4,-0.3,-4.3,-0.1,120,35
Bryant Reeves,2001,C,27,12.8,0.506,0.007,0.257,8.3,19.8,7.4,1.2,2,12.8,17.6,1.2,1.7,0.075,-2.6,-0.2,-2.8,-0.4,1832,6
Bryant Stith,2001,SG,30,11.7,0.538,0.396,0.339,2.9,10.7,11.2,1.9,0.4,11.4,14.4,3.1,1.7,0.093,-0.9,-0.2,-1.1,0.6,2504,13
Bryce Drew,2001,PG,26,7.9,0.45,0.321,0.058,1.1,5.4,24,1.3,0.2,16.9,14.4,-0.3,-0.1,-0.015,-2.9,-2.1,-4.9,-1,1305,16
Bryon Russell,2001,SF,30,14.1,0.565,0.329,0.407,4.8,11.6,10.4,2.1,0.7,12,17.5,4.5,2.3,0.133,1.1,0.2,1.3,2,2687,45
Cal Bowdler,2001,SF,23,15.8,0.532,0.044,0.351,8.9,14.1,1.8,1.4,4,7.7,17,0.7,0.4,0.134,-0.6,-0.3,-0.9,0.1,375,17
Calbert Cheaney,2001,SG,29,4.1,0.34,0,0.067,3.5,10.8,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.035,-5.6,0,-5.6,-0.1,153,6
Calvin Booth,2001,C,24,16.05948553,0.5105037513,0,0.3086275456,9.484297964,21.06200429,7.35659164,1.609914255,8.517363344,15.63017149,16.31114684,0.4128081458,1.102893891,0.1060160772,-1.920257235,2.66982851,0.7152733119,0.4657020364,1070,35
Carlos Rogers,2001,C,29,18.1,0.674,0.009,0.473,10.5,18.9,2.7,1,2.3,11.3,12.7,1.5,0.5,0.18,2.4,-0.4,2,0.6,544,11
Cedric Ceballos,2001,SF,31,15.39516995,0.526263864,0.3165617174,0.1884033989,7.085778175,14.980322,6.903935599,1.509391771,0.9242397138,11.43667263,23.4881932,0.440608229,0.640608229,0.1143729875,0.02030411449,-0.5203041145,-0.4851520572,0.1851520572,574,48
Cedric Henderson,2001,SF,25,6.2,0.416,0.031,0.176,2.3,8.5,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.037,-4.5,-0.3,-4.8,-0.7,961,32
Charles Oakley,2001,PF,37,11.6,0.439,0.062,0.193,5.6,25,14.6,1.4,1.2,14,16,0.2,3.5,0.065,-2.2,0.8,-1.4,0.4,3158,9
Charlie Ward,2001,PG,30,14.5,0.536,0.469,0.188,2.7,10,31.1,2.6,0.5,21.7,16.9,1.5,2.4,0.127,0.6,1.5,2.1,1.5,1578,26
Chauncey Billups,2001,SG,24,14.1,0.538,0.33,0.291,2,8.1,22.2,1.5,0.4,14.4,19.5,2.7,0.9,0.098,0.4,-0.9,-0.5,0.7,1816,3
Cherokee Parks,2001,C,28,12.59222011,0.509857685,0.02138899431,0.1656185958,7.900664137,16.87666034,7.30711575,1.292220114,2.402656546,12.28263757,14.58244782,0.7908918406,0.8493358634,0.08589563567,-1.683111954,0.2928842505,-1.440227704,0.15,1054,12
Chris Carr,2001,SG,26,16.3,0.611,0.33,0.536,4,13,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.142,0.8,-1.8,-1.1,0.1,309,56
Chris Childs,2001,PG,33,9.005621302,0.4949704142,0.3144260355,0.2115710059,1.503550296,11.1795858,29.76982249,1.723964497,0.5887573964,29.80857988,13.31065089,-0.1091715976,1.857692308,0.05686390533,-3.412721893,0.8224852071,-2.590236686,-0.1943786982,2239,61
Chris Crawford,2001,PF,25,9.5,0.519,0.081,0.307,3.4,10.2,6.9,1.2,1.3,16.8,18.3,0.1,0.5,0.031,-3.5,-0.9,-4.5,-0.6,901,50
Chris Dudley,2001,C,35,7.2,0.405,0,0.493,11.6,22.4,4.2,1.2,3.4,22.6,8.4,-0.2,1.2,0.079,-5.4,1.2,-4.2,-0.3,639,61
Chris Garner,2001,PG,25,1,0.24,0.189,0.162,1.3,7.8,17.4,2.4,0.5,18.5,13.8,-0.4,0,-0.123,-9.8,-2.1,-12,-0.4,149,61
Chris Gatling,2001,PF,33,15.6,0.505,0.126,0.311,6.9,20.2,6.9,1.6,1.2,12.5,25.8,0.8,1.6,0.068,-0.7,-1.2,-1.9,0,1670,16
Chris Herren,2001,PG,25,6.1,0.41,0.573,0.125,1.1,5.1,21.9,1.8,0,16.5,13.5,-0.2,0.2,0.001,-4,-1.2,-5.2,-0.3,408,33
Chris Mihm,2001,C,21,12.6,0.5,0.003,0.322,10.6,17.3,2.4,0.9,3.3,15.2,20.4,0.3,1,0.053,-2.9,-1.3,-4.2,-0.7,1166,7
Chris Mills,2001,SF,31,9.6,0.435,0.131,0.188,4.8,16.2,6.1,0.9,0.7,8.8,19.4,0,0.1,0.007,-2.8,-1.6,-4.4,-0.3,493,22
Chris Mullin,2001,SF,37,10,0.486,0.491,0.264,2.6,9.6,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.034,-1.9,-0.1,-2,0,374,7
Chris Porter,2001,SF,22,11.1,0.434,0.011,0.317,7.6,10.1,9,2,0.4,10.4,20.8,-0.1,0.3,0.008,-2.7,-1.8,-4.5,-0.7,1147,55
Chris Webber,2001,PF,27,24.7,0.516,0.017,0.282,7,22.1,20.6,1.7,2.8,9.6,31.6,5.8,5.2,0.186,4,1.4,5.5,5.3,3184,1
Chris Whitney,2001,PG,29,13.2,0.537,0.528,0.24,0.9,7.3,26.9,1.9,0.1,16.5,18.1,2.1,0.2,0.072,0.4,-1.5,-1.1,0.4,1532,47
Christian Laettner,2001,C-PF,31,17.04834636,0.5680523151,0.02421346963,0.3739281419,8.099037883,16.86873121,12.72465424,2.2,2.005923031,17.58911606,21.09407697,1.877961515,1.373692123,0.1241515334,-0.007576668671,0.6914612147,0.6118460613,0.8279615153,1663,3
Chucky Atkins,2001,PG,26,12.2,0.481,0.356,0.137,1.2,6.7,24.3,1.4,0.1,12.9,21.2,1.2,1.6,0.057,-0.6,-1,-1.6,0.3,2363,61
Chucky Brown,2001,SF,32,9.712979351,0.4639292035,0.03199557522,0.3586460177,2.596460177,15.68053097,5.285840708,1.398230088,1.52359882,6.809144543,15.49542773,0.06091445428,0.1890855457,0.04976696165,-2.912684366,-0.5207964602,-3.483480826,-0.08908554572,339,43
Clarence Weatherspoon,2001,PF,30,17.4,0.563,0,0.421,9.3,23.9,6.2,1.6,2.8,12,15.2,5.2,3.4,0.148,1.3,0.2,1.4,2.4,2774,9
Clifford Robinson,2001,PF,34,14.8,0.501,0.21,0.301,4.2,9.6,15.4,1.6,2.2,12.2,24.8,1.6,3.9,0.095,0.5,0.4,0.9,2,2865,36
Corey Benjamin,2001,PG,22,8.8,0.453,0.268,0.275,5.1,8.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.028,-3.5,-1.6,-5.1,-0.7,857,28
Corey Maggette,2001,SF,21,18.2,0.562,0.115,0.591,7.6,16.6,10.8,1.4,0.5,14.7,24.5,2.7,1.1,0.137,1.2,-1,0.2,0.7,1359,13
Corie Blount,2001,PF,32,11.78965517,0.475837931,0.02475517241,0.2850241379,13.93448276,19.40103448,7.125172414,1.614827586,1.190689655,18.61034483,13.21206897,0.425862069,0.9,0.06502068966,-2.637586207,-0.8755172414,-3.513103448,-0.3851724138,1305,25
Corliss Williamson,2001,SF,27,15.09466192,0.5326506524,0.003076512456,0.3668671412,7.026275208,14.00919336,6.49489917,1.508422301,0.8788256228,12.79590747,22.50255042,1.187247924,1.218623962,0.09198754448,-0.8857058126,-0.2831553974,-1.11886121,0.2609727165,1686,13
Cory Alexander,2001,PG,27,6.3,0.407,0.286,0.321,0,12.5,23.5,3.6,0,28.1,17.3,-0.5,0.3,-0.031,-7.2,1.2,-6,-0.2,227,29
Courtney Alexander,2001,PG,23,11.63632417,0.4818617945,0.07952315485,0.2617800289,3.508610709,8.39276411,8.009696093,1.7,0.3012301013,10.47800289,23.20354559,0.3609261939,0.3512301013,0.02708321274,-2.40260492,-1.909696093,-4.295224313,-0.5841534009,1382,13
Cuttino Mobley,2001,SG,25,17.7,0.541,0.208,0.39,3.3,11.8,11.5,1.5,0.6,10.4,24.3,6.2,2,0.13,1.7,-0.8,0.9,2.2,3002,41
Dale Davis,2001,C,31,15.1,0.524,0.008,0.312,13.3,19.9,7.4,1.1,2.6,10.8,13.4,3.8,2.8,0.147,0.3,-0.1,0.2,1.2,2182,13
Dalibor Bagaric,2001,C,20,3.3,0.304,0.015,0.431,9.7,16.2,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.121,-8.9,-1.2,-10,-0.5,259,24
Damon Jones,2001,PG,24,13,0.525,0.555,0.125,1.3,8.7,26.2,1.3,0,14.8,16.6,1.4,0.4,0.062,0.7,-1.1,-0.3,0.6,1415,61
Damon Stoudamire,2001,PG,27,16.3,0.519,0.234,0.221,3.2,10.2,29.1,2.1,0.2,15.7,21.3,4.1,2.5,0.121,1.1,-0.1,1,2,2769,7
Dan Langhi,2001,SF,23,9.4,0.403,0.01,0.293,6.4,13.1,2.8,1.5,0.3,6.7,22.9,-0.2,0.2,-0.014,-4,-2.3,-6.3,-0.3,241,31
Dan Majerle,2001,SG,35,9.4,0.48,0.699,0.17,1.8,13.3,11,2.2,0.9,11.2,11.6,0.5,2.1,0.097,-1.9,2.3,0.4,0.8,1377,14
Dan McClintock,2001,C,23,9.9,0.446,0,0.278,18.5,13.3,2.9,0,2.4,12.9,17.8,0,0,0.007,-4.6,-3.3,-7.9,-0.1,58,53
Dana Barros,2001,PG,33,14.3,0.534,0.255,0.194,0.6,8.9,18,1.4,0.1,11.8,20.4,1.4,0.8,0.101,0.1,-0.4,-0.3,0.5,1079,16
Daniel Santiago,2001,C,24,7.9,0.528,0,0.455,6.7,13.3,3,1.5,2.6,22.6,16,-0.3,0.9,0.052,-5.8,1.1,-4.8,-0.4,593,61
Danny Ferry,2001,SF,34,10.1,0.577,0.416,0.08,3.9,10.7,6.8,0.9,0.9,11.4,12.2,2.1,2,0.117,-0.6,0.6,0,0.8,2022,2
Danny Fortson,2001,PF,24,24.4,0.678,0,1.08,14,39.3,4.1,0.5,0,11.9,17.4,0.9,0.2,0.258,4.4,-1.4,3,0.2,203,10
Danny Manning,2001,PF,34,14.3,0.537,0.056,0.28,6.4,13.8,12.6,1.9,1.8,14.6,23.2,1.2,1.4,0.097,-1.2,0.1,-1.1,0.3,1401,1
Darius Miles,2001,SF,19,14.7,0.518,0.03,0.378,7,18.3,8.1,1.3,4.1,16.7,19.1,0.5,2.6,0.068,-1.3,0.8,-0.5,0.8,2133,3
Darrell Armstrong,2001,PG,32,18.6,0.535,0.402,0.249,3.7,10.2,31.3,2.5,0.3,15.2,21,5.8,2.9,0.151,3.2,0.1,3.3,3.6,2934,61
Darrick Martin,2001,PG,29,17,0.563,0.355,0.461,1.3,8.3,12.9,2,0,9.9,25.4,0.5,0.2,0.182,-0.4,-0.4,-0.8,0,185,61
Darvin Ham,2001,SF,27,10.1,0.537,0.038,0.613,11.8,13.6,6.5,1.6,2.9,24.5,11.3,0.4,0.5,0.079,-2.7,0.2,-2.5,-0.1,672,61
David Benoit,2001,SF,32,11.1,0.542,0.088,0.265,5.7,16.6,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.08,-2.8,-1.2,-4,-0.2,507,61
David Robinson,2001,C,35,23.7,0.559,0.001,0.571,10.4,22,8.8,1.8,5.8,10.6,22.8,6.4,5.7,0.246,2.5,2.7,5.2,4.3,2780,1
David Vanterpool,2001,PG,27,10.9,0.462,0.055,0.455,4.2,6.4,26.4,2.9,0.5,21.9,18.3,-0.2,0.2,0,-2.7,-0.9,-3.7,-0.2,411,61
David Wesley,2001,SG,30,15.3,0.509,0.208,0.274,2.4,5.9,21.7,2.2,0.4,11,23.1,4.2,3.4,0.117,0.4,0,0.4,1.9,3500,61
David Wingate,2001,SG,37,35.8,1,0,0,0,0,51.5,0,0,0,15,0.1,0,0.448,10.7,4.6,15.3,0,9,44
Dean Garrett,2001,C,34,12.5,0.511,0,0.25,8.8,21.1,4.1,1.6,4.2,12.6,10.8,0.7,1.2,0.109,-1.6,1,-0.6,0.3,872,38
Dee Brown,2001,PG,32,9,0.519,0.727,0.114,0,8.1,11.9,1.3,0,13.2,15.2,0.1,0.1,0.059,-1.4,-1,-2.4,0,209,19
Dell Curry,2001,SG,36,14.4,0.53,0.38,0.134,1.8,8.3,13.2,1.5,0.6,8.8,20.7,1.5,0.5,0.101,1.2,-0.8,0.3,0.6,1138,15
Derek Anderson,2001,SG,26,17.1,0.542,0.255,0.405,3.1,10.9,18.1,2.2,0.3,12.4,21.9,5.6,4.3,0.166,1.2,1.2,2.4,3.2,3053,13
Derek Fisher,2001,PG,26,14,0.534,0.337,0.332,0.8,8.5,18.3,2.9,0.2,11.9,15.4,1.2,0.5,0.119,-0.6,0.8,0.2,0.4,1285,24
Derek Strong,2001,PF,32,8.8,0.443,0.009,0.316,8.2,16.8,2.3,1.5,0.1,14.2,14.6,-0.1,0.4,0.026,-2.5,-0.1,-2.6,-0.1,491,47
DerMarr Johnson,2001,SF,20,8.4,0.463,0.326,0.223,4.7,10.4,7.9,1.7,1.6,17.8,17.7,-0.9,0.9,0,-2.8,-0.8,-3.5,-0.5,1313,6
Derrick Coleman,2001,PF,33,13.8,0.469,0.2,0.361,7.7,23,10.2,0.8,2.3,12.4,22.8,0.1,1.1,0.082,-0.5,-0.5,-0.9,0.2,771,1
Derrick Dial,2001,SG,25,14.3,0.466,0.12,0.253,6.9,13.5,18.3,1,2,11.5,23.7,0.1,0.3,0.091,-1.5,0,-1.5,0,207,52
Derrick McKey,2001,SF,34,8.3,0.49,0.147,0.199,5.8,14.1,11.6,2.6,0.9,24.1,9.2,0.1,1.3,0.07,-3.5,2.5,-0.9,0.3,1022,9
DeShawn Stevenson,2001,SG,19,4.3,0.413,0.132,0.418,3.9,7.9,9.6,1.8,0.6,20.6,21.3,-0.6,0.2,-0.071,-6,-1.7,-7.7,-0.4,301,23
Desmond Mason,2001,SF,23,10.5,0.483,0.153,0.207,5.5,13.3,6.5,1.3,1,10,15.8,1,0.8,0.055,-1.8,-1,-2.8,-0.3,1522,17
Detlef Schrempf,2001,SF,38,9.8,0.487,0.084,0.284,5.3,17.7,16.8,0.9,0.6,20.8,15.8,0.1,0.4,0.057,-2.8,-0.3,-3.1,-0.1,429,8
Devean George,2001,SF,23,6.2,0.394,0.329,0.266,6.7,14.1,4.8,1.3,1.8,12.8,20,-0.7,0.4,-0.023,-5.6,-2,-7.6,-0.8,620,23
Dikembe Mutombo,2001,C,34,17.52344655,0.5462803937,0,0.520031455,13.30787341,30.51736781,4.698031648,0.5831146276,5.616229255,17.41360479,14.32279043,2.51754149,3.647375531,0.1508328831,0.3863952142,1.28245851,1.701968352,1.865573138,3572,4
Dion Glover,2001,SG,22,12.3,0.461,0.137,0.205,4.7,11.1,12.9,2.8,0.8,12.8,20.2,-0.1,0.9,0.04,-2.3,0.4,-1.9,0,929,20
Dirk Nowitzki,2001,PF,22,22.8,0.601,0.313,0.431,4.4,22.1,9.4,1.3,2.3,9.5,23.8,10.3,4.3,0.224,4.9,0.5,5.4,5.9,3524,9
Don MacLean,2001,SF,31,16.3,0.613,0.1,0.6,11,17.2,9.6,3.6,1,28.3,22.5,0,0.2,0.12,-1.2,2,0.8,0.1,76,19
Don Reid,2001,PF,27,13.1,0.59,0,0.517,11.9,23.5,4.2,1.6,5.2,21.2,13.1,0.8,1.4,0.141,-4.3,1.6,-2.8,-0.2,789,58
Donnell Harvey,2001,PF,20,9.8,0.523,0,1.143,10.6,23.4,4.7,2.4,1.1,25,19.6,-0.1,0.1,0.039,-6.6,0.1,-6.5,-0.1,65,22
Donyell Marshall,2001,SF,27,19.9,0.568,0.151,0.322,9.4,20.6,10.1,2,2.7,11.7,21.7,5.1,3.3,0.174,3.2,0.6,3.7,3.4,2486,4
Doug Christie,2001,SG,30,14.8,0.538,0.317,0.396,3.6,9.3,14.6,3.2,1,14.3,16.2,4.3,4.4,0.141,0,2.3,2.3,3.2,3243,17
Doug Overton,2001,PG,31,7.513473684,0.4337810526,0.2577189474,0.1133568421,0.9316842105,8.806736842,25.49526316,0.8853684211,0,17.40431579,16.90452632,-0.2470526316,0.06515789474,-0.02602526316,-3.270736842,-2.328947368,-5.599684211,-0.2968421053,475,40
Doug West,2001,SG,33,4.2,0.341,0.053,0.184,2.7,7.3,12.4,0.9,1.6,8.9,12,-0.1,0,-0.028,-5.1,0.2,-4.8,-0.1,171,38
Dragan Tarlac,2001,C,27,5.6,0.454,0,0.333,7.1,17.5,8.4,0.6,2.4,25.1,11.8,-0.4,0.2,-0.016,-6.2,-1.1,-7.3,-0.8,598,31
Duane Causwell,2001,C,32,4.8,0.396,0,0.294,7.1,18.6,2.2,1.1,3.6,19.3,15,-0.7,0.7,0.002,-7.5,0.8,-6.7,-0.5,389,18
Earl Boykins,2001,PG,24,17.2,0.461,0.127,0.27,3.2,5.2,38.7,1.8,0,11.3,24.7,0.2,0.1,0.089,1.3,-1.1,0.2,0.1,149,61
Eddie Gill,2001,PG,22,8.9,0.451,0.22,0.122,0,7,26.3,1.4,0.5,18.8,15.9,-0.1,0,-0.01,-2.8,-1.9,-4.7,-0.1,152,61
Eddie House,2001,PG,22,11.6,0.478,0.223,0.142,1.1,8,19.4,1.3,0,11.8,26.2,-0.2,0.6,0.035,-2.4,-0.9,-3.3,-0.2,614,37
Eddie Jones,2001,SG,29,18.8,0.553,0.273,0.31,3.9,11.3,14.8,2.7,2,12,23.9,3.9,4,0.166,2.5,2.1,4.6,3.8,2390,10
Eddie Robinson,2001,SF,24,17.9,0.559,0.01,0.216,5.7,13.1,9.4,2.2,2,8.8,18.8,2.1,1.8,0.159,1.4,1.1,2.5,1.4,1393,61
Eduardo Najera,2001,PF,24,14,0.522,0.027,0.297,10.9,13.6,9.7,1.6,1.3,11.9,15,0.6,0.4,0.12,0.1,-0.2,-0.1,0.2,475,38
Elden Campbell,2001,PF,32,16.4,0.505,0.007,0.487,7.7,21.9,8.1,1.4,4.4,12.4,22.8,1.9,4.5,0.131,-1.4,1.2,-0.3,1,2624,27
Eldridge Recasner,2001,PG,33,6.2,0.422,0.342,0.158,3.7,10.4,15.9,0.8,0.2,18.1,17,-0.4,0.4,-0.004,-3.8,-1.1,-4.9,-0.3,412,61
Elliot Perry,2001,PG,31,11.6241483,0.4909759519,0.03584468938,0.1573176353,1.985170341,8.507815631,25.82334669,2.274248497,0.1421843687,20.09869739,16.80551102,0.04218436874,0.6304609218,0.06136472946,-2.159418838,0.8156312625,-1.38987976,0.09609218437,516,37
Elton Brand,2001,PF,21,20.4,0.524,0.002,0.388,11.2,19.6,17,1.3,3,13.3,26.3,4.1,2,0.101,2.2,-1.2,1.1,2.2,2906,1
Emanual Davis,2001,SG,32,11.8,0.527,0.399,0.173,2.5,11.2,16.1,2.6,0.7,18.4,14.7,0.9,0.9,0.067,-1,0.7,-0.4,0.5,1290,61
Eric Montross,2001,C,29,5.393451464,0.3959437596,0,0.2249298921,8.512095532,20.51787365,4.493451464,0.8811248074,2.831278891,21.26294299,12.89375963,-0.8063174114,0.7625577812,-0.001378274268,-6.581278891,-0.0874422188,-6.71248074,-0.7125577812,680,9
Eric Piatkowski,2001,SG,30,14.6,0.572,0.442,0.269,3,9.7,7.6,1.1,0.6,9.2,17.8,4.5,1,0.123,1.5,-0.8,0.7,1.4,2144,15
Eric Snow,2001,PG,27,14,0.488,0.044,0.354,1.8,8.8,33.9,2.3,0.3,19.8,16.3,1.5,2.3,0.105,-0.6,0.9,0.3,1,2457,43
Eric Williams,2001,SF,28,10,0.487,0.31,0.516,4.1,10,10.6,1.9,0.6,12.1,16.3,1,1.2,0.06,-2.3,-0.6,-2.9,-0.4,1745,14
Erick Barkley,2001,PG,22,10.3,0.432,0.364,0,0,9.1,28.8,2.8,0,18.5,33,-0.1,0,-0.075,-4.6,-3.2,-7.7,-0.1,38,28
Erick Dampier,2001,C,25,10,0.432,0.006,0.401,9.2,17,9.2,0.8,4,18.2,18.4,-1,0.6,-0.021,-4.4,-0.8,-5.2,-0.8,1038,10
Erick Strickland,2001,PG,27,10.70801205,0.4306668675,0.3560216867,0.2946680723,2.600722892,15.22614458,18.57331325,2.875361446,0.2,13.69349398,19.89421687,-0.3014457831,0.9007228916,0.04594939759,-3.006506024,1.678253012,-1.303614458,0.07463855422,830,61
Ervin Johnson,2001,C,33,11.2,0.557,0,0.47,11.8,23.2,2.8,1.2,3.6,16.4,6.5,2.6,2.5,0.123,-1.3,0.5,-0.8,0.6,2558,23
Etdrick Bohannon,2001,PF,27,22.4,0.694,0,1,18.3,24.3,0,0,7.7,14.8,16.1,0.1,0,0.276,1,0.7,1.7,0,19,61
Evan Eschmeyer,2001,C,25,10.8,0.512,0,0.51,11.3,20.5,4.7,1.6,3.3,17.8,10.1,1.1,1.5,0.091,-3,0.4,-2.6,-0.2,1331,34
Felipe Lopez,2001,SG-PG,26,12.49201278,0.5029600639,0.1080523962,0.3281389776,4.002619808,13.51638978,11.27300319,2.073003195,1.402204473,13.17520767,17.98361022,0.7061980831,0.75,0.05708817891,-1.210191693,0.1730031949,-1.001789137,0.279201278,1620,24
Felton Spencer,2001,C,33,13.5,0.629,0,1.25,17.7,19.7,3,1,1.4,26.2,18.2,0.2,0.2,0.152,-4.4,-0.2,-4.6,-0.1,117,6
Fred Hoiberg,2001,SG,28,15.3,0.597,0.505,0.317,1.1,15.8,19.9,2.3,0.4,11.6,13.2,4.6,1.3,0.126,0.8,0.4,1.2,1.8,2247,52
Garth Joseph,2001,C,27,-5,0.21,0,0.36675,13.725,0,9.8,0,4.3,26.15,22,-0.075,0,-0.345,-13.6,-6.275,-19.875,-0.075,16,61
Gary Grant,2001,PG,35,22.8,0.714,0,0,0,0,12.6,0,0,0,19.1,0.1,0,0.209,2.8,0.2,3,0,17,15
